corpus,model_type,feature,term,coef,p_value,aic,n
masac,all_condition,1F0mean,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2],-1.7194505961773228,,71418.66011674424,6476
masac,all_condition,1F0mean,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2],1.5831975735701214,,71418.66011674424,6476
masac,all_condition,lastF0avg,Intercept,214.1224087511918,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_EN],-6.353411317486456,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_HI],-0.8278126712866718,,71223.17075104272,6476
masac,all_condition,lastF0avg,has_discourse_marker[T.True],-1.4781139954798792,,71223.17075104272,6476
masac,all_condition,lastF0avg,has_repetition[T.True],2.7059404643622087,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(dialogue_act)[T.1],-80199201247601.38,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(dialogue_act)[T.a],-4.151545417925406,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(dialogue_act)[T.a,_i]",3.509313721222234,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(dialogue_act)[T.a,_o]",-15.093439258620966,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(dialogue_act)[T.i],-2.963499555500952,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(dialogue_act)[T.i,_a]",-13.415236818707967,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(dialogue_act)[T.i,_a,_o]",115.93154319203997,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(dialogue_act)[T.o],-4.6124173901259455,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(dialogue_act)[T.o,_a]",32.11940868236432,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(dialogue_act)[T.o,_i]",29.233692163652705,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(audience_proficiency_proxy)[T.low_l2],-26.39207584789053,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(audience_proficiency_proxy)[T.mid_l2],1.5124946313549303,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.1],835142982463.7842,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.1],80199201247674.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a],-109510824130.31311,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a],70472826000.6795,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]",-2711773072.5093575,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]",-66719351.58250314,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_o]",-1684731.7064486295,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_o]",37060.27646775206,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i],6.5370184509843785,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i],4.114262473628894,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a,_o]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a,_o]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o],57.0702089278751,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o],-7.704832560673054,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_a]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_a]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_i]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_i]",0.0,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2],50.60091357599884,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2],16.778526440135746,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2],-11.036950595726257,,71223.17075104272,6476
masac,all_condition,lastF0avg,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2],-2.1005178223014482,,71223.17075104272,6476
masac,cs_directionality,F0msemax,Intercept,1167.0215107621602,1.4200090462152566e-33,79862.21925509906,4642
masac,cs_directionality,F0msemax,has_discourse_marker[T.True],208.10624021409333,0.01117214051704126,79862.21925509906,4642
masac,cs_directionality,F0msemax,has_repetition[T.True],324.5204381321327,2.045481547844876e-13,79862.21925509906,4642
masac,cs_directionality,F0msemax,C(dialogue_act)[T.a],317.60631354555136,0.022046077246047777,79862.21925509906,4642
masac,cs_directionality,F0msemax,"C(dialogue_act)[T.a,_i]",770.5829575154479,4.4628465744258e-08,79862.21925509906,4642
masac,cs_directionality,F0msemax,"C(dialogue_act)[T.a,_o]",-173.61823440107662,0.8953395205332707,79862.21925509906,4642
masac,cs_directionality,F0msemax,C(dialogue_act)[T.i],225.17528726684014,0.005756443674817204,79862.21925509906,4642
masac,cs_directionality,F0msemax,"C(dialogue_act)[T.i,_a]",623.3646989053609,0.00043470476108559055,79862.21925509906,4642
masac,cs_directionality,F0msemax,"C(dialogue_act)[T.i,_a,_o]",-308.2725533458452,0.814759415362046,79862.21925509906,4642
masac,cs_directionality,F0msemax,C(dialogue_act)[T.o],-171.2737152704817,0.46855482134340354,79862.21925509906,4642
masac,cs_directionality,F0msemax,"C(dialogue_act)[T.o,_a]",2235.561602946406,0.016700403522508886,79862.21925509906,4642
masac,cs_directionality,F0msemax,"C(dialogue_act)[T.o,_i]",1244.892309432657,0.3442487252324762,79862.21925509906,4642
masac,cs_directionality,F0msemax,C(audience_proficiency_proxy)[T.low_l2],-725.8003153224927,0.2706580494297552,79862.21925509906,4642
masac,cs_directionality,F0msemax,C(audience_proficiency_proxy)[T.mid_l2],70.47945476075438,0.5140594958842759,79862.21925509906,4642
masac,cs_directionality,F0msemax,is_l1_to_l2,219.11050946323695,0.08304587471165394,79862.21925509906,4642
masac,cs_directionality,F0msemax,is_l1_to_l2:has_discourse_marker[T.True],87.61936092831967,0.44647734255681804,79862.21925509906,4642
masac,cs_directionality,F0msemax,is_l1_to_l2:C(dialogue_act)[T.a],-216.49550339154774,0.3016905373121438,79862.21925509906,4642
masac,cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-559.6681858068669,0.03985589337701294,79862.21925509906,4642
masac,cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-832.6183471407941,0.6549248774904904,79862.21925509906,4642
masac,cs_directionality,F0msemax,is_l1_to_l2:C(dialogue_act)[T.i],-223.81117315783558,0.021966556165851768,79862.21925509906,4642
masac,cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-193.19868381831617,0.4172873698867552,79862.21925509906,4642
masac,cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",1.4085004045582472e-14,0.9692890539874757,79862.21925509906,4642
masac,cs_directionality,F0msemax,is_l1_to_l2:C(dialogue_act)[T.o],20.356680326600298,0.9539839364228754,79862.21925509906,4642
masac,cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",-2268.123122371441,0.15956602099944373,79862.21925509906,4642
masac,cs_directionality,F0msemax,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",-1.2821120636332592e-13,0.38322271042717404,79862.21925509906,4642
masac,cs_directionality,F0msemax,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],16.32981787914137,0.9835418248087187,79862.21925509906,4642
masac,cs_directionality,F0msemax,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],-85.20028669511136,0.5277129056157064,79862.21925509906,4642
masac,cs_directionality,F0tiltmin,Intercept,-555.8760934584063,6.629687430350799e-40,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,has_discourse_marker[T.True],-169.12450562115097,2.1058757971089956e-06,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,has_repetition[T.True],-114.13642968902789,2.618826141782901e-09,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,C(dialogue_act)[T.a],-221.3544256095203,0.00024066568975612135,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"C(dialogue_act)[T.a,_i]",-479.5376312270116,5.055625357716441e-15,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"C(dialogue_act)[T.a,_o]",-1242.5978097450634,0.030233961035942395,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,C(dialogue_act)[T.i],-150.23332821078915,2.2450688737678062e-05,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"C(dialogue_act)[T.i,_a]",-445.5074308194474,7.390369827486929e-09,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"C(dialogue_act)[T.i,_a,_o]",-114.00928626824182,0.8418860778929318,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,C(dialogue_act)[T.o],-43.7994068468429,0.6695672254639862,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"C(dialogue_act)[T.o,_a]",-457.94718858617216,0.2589332962730792,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"C(dialogue_act)[T.o,_i]",94.91064937405145,0.8681453147734305,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,C(audience_proficiency_proxy)[T.low_l2],440.52160852045097,0.12377828424021371,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,C(audience_proficiency_proxy)[T.mid_l2],-18.620080919855972,0.6914501263274957,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,is_l1_to_l2,-70.76335789202955,0.19746526752996596,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,is_l1_to_l2:has_discourse_marker[T.True],-26.984897627429387,0.589340823160698,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,is_l1_to_l2:C(dialogue_act)[T.a],47.423960416360025,0.602454825932421,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",91.4559523556627,0.43932036340015346,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",883.7505514116807,0.2748105218628999,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,is_l1_to_l2:C(dialogue_act)[T.i],51.46605553132787,0.22510402085026,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",173.94918351610517,0.09273615001096035,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",1.2645289951324978e-14,0.9365756173336053,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,is_l1_to_l2:C(dialogue_act)[T.o],30.638798411546347,0.8415214548671208,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",-660.2657321610475,0.3458385039668781,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",-1.5849066525803994e-14,0.8040070906626482,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],-154.42882420721273,0.6533491743538287,72120.63270718766,4642
masac,cs_directionality,F0tiltmin,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],-66.61101476954782,0.255713540429395,72120.63270718766,4642
masac,cs_directionality,F0tiltmax,Intercept,507.18782460216266,1.1170797683991365e-34,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,has_discourse_marker[T.True],32.57843525006166,0.3522780053814044,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,has_repetition[T.True],159.51406071254115,3.034947418461134e-17,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,C(dialogue_act)[T.a],171.98138307292413,0.003707965109993382,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"C(dialogue_act)[T.a,_i]",337.68194761082754,1.9905729721036e-08,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"C(dialogue_act)[T.a,_o]",-83.17974918586577,0.8826976052344868,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,C(dialogue_act)[T.i],112.34320449485938,0.0012605242700266708,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"C(dialogue_act)[T.i,_a]",227.64185940525348,0.002627413868442658,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"C(dialogue_act)[T.i,_a,_o]",435.7494872180722,0.4381639322276557,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,C(dialogue_act)[T.o],105.69682175075198,0.2950182994963906,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"C(dialogue_act)[T.o,_a]",465.60033762929123,0.24313578778951014,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"C(dialogue_act)[T.o,_i]",200.55732591961637,0.7212874665180655,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,C(audience_proficiency_proxy)[T.low_l2],-289.19987356789767,0.304150813226794,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,C(audience_proficiency_proxy)[T.mid_l2],-52.70957547297437,0.25327381532806365,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,is_l1_to_l2,-45.25577028089513,0.40190713257611776,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,is_l1_to_l2:has_discourse_marker[T.True],137.86892037382447,0.005057628205126829,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,is_l1_to_l2:C(dialogue_act)[T.a],-70.79346540325623,0.42912991767876496,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-106.7816645073437,0.3585196186246088,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-102.19229973988992,0.8978145694761062,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,is_l1_to_l2:C(dialogue_act)[T.i],-78.60745721437537,0.05957658299292244,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-23.312486174823153,0.8187535442356209,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",-4.412029823482856e-14,0.7776868058344477,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,is_l1_to_l2:C(dialogue_act)[T.o],91.90333347789688,0.541935730002614,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",-883.285857621908,0.19970942531347827,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",1.4783520496955702e-14,0.8139025874071621,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],108.0487294443302,0.7493128834795264,71964.96054147137,4642
masac,cs_directionality,F0tiltmax,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],110.25828166078304,0.05576101175512754,71964.96054147137,4642
masac,cs_directionality,F0msestd,Intercept,434.2321442717247,8.110694136268581e-56,68172.10270748788,4642
masac,cs_directionality,F0msestd,has_discourse_marker[T.True],5.495466350723928,0.8133594352941214,68172.10270748788,4642
masac,cs_directionality,F0msestd,has_repetition[T.True],36.00810302141296,0.003999440456525624,68172.10270748788,4642
masac,cs_directionality,F0msestd,C(dialogue_act)[T.a],41.737637401927174,0.28910684644382856,68172.10270748788,4642
masac,cs_directionality,F0msestd,"C(dialogue_act)[T.a,_i]",119.77073102801506,0.0027085167769732247,68172.10270748788,4642
masac,cs_directionality,F0msestd,"C(dialogue_act)[T.a,_o]",-28.38618722776779,0.9396078714140444,68172.10270748788,4642
masac,cs_directionality,F0msestd,C(dialogue_act)[T.i],28.01620092687497,0.2260459481810642,68172.10270748788,4642
masac,cs_directionality,F0msestd,"C(dialogue_act)[T.i,_a]",47.817976738280834,0.341502067459415,68172.10270748788,4642
masac,cs_directionality,F0msestd,"C(dialogue_act)[T.i,_a,_o]",-153.8752173231727,0.6803822225452074,68172.10270748788,4642
masac,cs_directionality,F0msestd,C(dialogue_act)[T.o],-94.84324957308955,0.1574393113665723,68172.10270748788,4642
masac,cs_directionality,F0msestd,"C(dialogue_act)[T.o,_a]",466.9255787660358,0.07823902529124906,68172.10270748788,4642
masac,cs_directionality,F0msestd,"C(dialogue_act)[T.o,_i]",89.99724539162659,0.8096622578169999,68172.10270748788,4642
masac,cs_directionality,F0msestd,C(audience_proficiency_proxy)[T.low_l2],-180.57086386471101,0.33436321227007304,68172.10270748788,4642
masac,cs_directionality,F0msestd,C(audience_proficiency_proxy)[T.mid_l2],23.228442552424397,0.4487279096570078,68172.10270748788,4642
masac,cs_directionality,F0msestd,is_l1_to_l2,45.1178369059503,0.20864695198096223,68172.10270748788,4642
masac,cs_directionality,F0msestd,is_l1_to_l2:has_discourse_marker[T.True],28.092695932739858,0.3899012013118064,68172.10270748788,4642
masac,cs_directionality,F0msestd,is_l1_to_l2:C(dialogue_act)[T.a],-49.30650698586913,0.40733984970108417,68172.10270748788,4642
masac,cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-150.38943457115207,0.05172669983516958,68172.10270748788,4642
masac,cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-315.5344858470308,0.5507706465457312,68172.10270748788,4642
masac,cs_directionality,F0msestd,is_l1_to_l2:C(dialogue_act)[T.i],-54.02720883226945,0.05139320996736171,68172.10270748788,4642
masac,cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-35.86129332652707,0.5958593895368108,68172.10270748788,4642
masac,cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",5.0899635888145183e-14,0.6240810660779301,68172.10270748788,4642
masac,cs_directionality,F0msestd,is_l1_to_l2:C(dialogue_act)[T.o],59.02084455821709,0.5556472530125058,68172.10270748788,4642
masac,cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",-465.5613932373359,0.30914100963973506,68172.10270748788,4642
masac,cs_directionality,F0msestd,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",-1.8905435826143002e-14,0.6506022792546153,68172.10270748788,4642
masac,cs_directionality,F0msestd,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],-38.3660232224905,0.8644431507240765,68172.10270748788,4642
masac,cs_directionality,F0msestd,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],-25.050252544644486,0.5130957840644377,68172.10270748788,4642
masac,cs_directionality,F0mseavg,Intercept,349.79475544108493,2.013059510688917e-62,65613.52344995759,4642
masac,cs_directionality,F0mseavg,has_discourse_marker[T.True],-31.72390294792275,0.07264311462513678,65613.52344995759,4642
masac,cs_directionality,F0mseavg,has_repetition[T.True],4.609002046099122,0.627309118429316,65613.52344995759,4642
masac,cs_directionality,F0mseavg,C(dialogue_act)[T.a],-1.6796657172787322,0.9551812237841905,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"C(dialogue_act)[T.a,_i]",40.393458428837455,0.18256577825464734,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"C(dialogue_act)[T.a,_o]",80.18307185622945,0.7780093865255228,65613.52344995759,4642
masac,cs_directionality,F0mseavg,C(dialogue_act)[T.i],-1.71640044350279,0.9221634346654923,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"C(dialogue_act)[T.i,_a]",-18.63995652045697,0.6252238843361597,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"C(dialogue_act)[T.i,_a,_o]",-186.16620879945916,0.5114886073890159,65613.52344995759,4642
masac,cs_directionality,F0mseavg,C(dialogue_act)[T.o],-94.23216515970145,0.06428699997916694,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"C(dialogue_act)[T.o,_a]",119.34923714395646,0.5531558409164287,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"C(dialogue_act)[T.o,_i]",0.07730633417449079,0.999782538468949,65613.52344995759,4642
masac,cs_directionality,F0mseavg,C(audience_proficiency_proxy)[T.low_l2],-3.827689156011757,0.9784931836779758,65613.52344995759,4642
masac,cs_directionality,F0mseavg,C(audience_proficiency_proxy)[T.mid_l2],20.442480648434902,0.37982766646540256,65613.52344995759,4642
masac,cs_directionality,F0mseavg,is_l1_to_l2,41.30433250365152,0.12947026297928632,65613.52344995759,4642
masac,cs_directionality,F0mseavg,is_l1_to_l2:has_discourse_marker[T.True],6.6169492373131416,0.7896339081510864,65613.52344995759,4642
masac,cs_directionality,F0mseavg,is_l1_to_l2:C(dialogue_act)[T.a],-39.71922242959804,0.37925923997800237,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-102.06261097865254,0.08198960345132833,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-318.4727604391077,0.427649559277251,65613.52344995759,4642
masac,cs_directionality,F0mseavg,is_l1_to_l2:C(dialogue_act)[T.i],-39.094193217993976,0.06330339155447573,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-26.179870276437224,0.6100239639916214,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",4.058074129345583e-14,0.6067625936361162,65613.52344995759,4642
masac,cs_directionality,F0mseavg,is_l1_to_l2:C(dialogue_act)[T.o],38.73335105930705,0.6104220878516278,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",166.76765975228767,0.6312808744014802,65613.52344995759,4642
masac,cs_directionality,F0mseavg,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",-1.3695702266971397e-14,0.6655761741374374,65613.52344995759,4642
masac,cs_directionality,F0mseavg,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],-171.82867783429737,0.31385626420467777,65613.52344995759,4642
masac,cs_directionality,F0mseavg,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],-11.290174160819165,0.6977879416148605,65613.52344995759,4642
masac,cs_directionality,F0tiltstd,Intercept,365.7859477417914,2.3190731172348425e-153,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,has_discourse_marker[T.True],1.0064215478591505,0.9297347965756377,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,has_repetition[T.True],14.740874083421982,0.01624871788183761,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,C(dialogue_act)[T.a],45.653466100467206,0.018069819350861244,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"C(dialogue_act)[T.a,_i]",93.36580986421085,1.895597218318965e-06,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"C(dialogue_act)[T.a,_o]",148.51548091237103,0.418882497033232,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,C(dialogue_act)[T.i],30.85629662905917,0.006561616096203014,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"C(dialogue_act)[T.i,_a]",65.63567425081808,0.007772245380007769,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"C(dialogue_act)[T.i,_a,_o]",37.21785524632187,0.8389793526029722,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,C(dialogue_act)[T.o],14.310494352751125,0.6635111230636912,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"C(dialogue_act)[T.o,_a]",76.15483062925865,0.5579878503070723,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"C(dialogue_act)[T.o,_i]",-81.5233215965359,0.6563509866674225,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,C(audience_proficiency_proxy)[T.low_l2],-176.32553337614783,0.05458334211055794,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,C(audience_proficiency_proxy)[T.mid_l2],-10.047487488201192,0.5039679798972164,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,is_l1_to_l2,-1.2468883278803577,0.9435023103281022,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,is_l1_to_l2:has_discourse_marker[T.True],30.12914332233053,0.06006911367953923,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,is_l1_to_l2:C(dialogue_act)[T.a],-11.61531171925064,0.6905672689221047,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.a,_i]",-44.240909181611165,0.24309899453240144,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.a,_o]",-78.01951569090915,0.7635285230184617,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,is_l1_to_l2:C(dialogue_act)[T.i],-25.767825620131035,0.058097640479504296,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.i,_a]",-50.18352943999547,0.13016999588663178,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.i,_a,_o]",-2.9493870805622514e-14,0.5624999680924536,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,is_l1_to_l2:C(dialogue_act)[T.o],14.12877592942398,0.7735679793015935,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.o,_a]",331.0763253475716,0.14024448030036252,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,"is_l1_to_l2:C(dialogue_act)[T.o,_i]",9.574668715728985e-15,0.6399244995198121,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,is_l1_to_l2:C(audience_proficiency_proxy)[T.low_l2],89.19476329241682,0.4182827414390894,61555.8462476973,4642
masac,cs_directionality,F0tiltstd,is_l1_to_l2:C(audience_proficiency_proxy)[T.mid_l2],37.11424197907891,0.04817814361914864,61555.8462476973,4642
masac,cs_directionality,F0tiltavg,Intercept,-41.57736288684659,0.0003091578364059616,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,has_discourse_marker[T.True],-25.343362430990414,0.01010172858080569,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,has_repetition[T.True],12.03749571764548,0.022942151369355353,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,C(dialogue_act)[T.a],-28.943088057593222,0.08235346003650806,60186.96488082585,4642
masac,cs_directionality,F0tiltavg,"C(dialogue_act)[T.a,_i]",-42.893597624439806,0.011125660029108673,60186.96488082585,4642
